id;concept_id;concept_confidence
799606e7-a7d5-47cc-8573-136ec2d1b64a;A3.mortgage_basics;0.97
85711ca3-dbb4-41af-85ac-a1d6463f30b7;A3.amortization_interest;0.97
4381c4ff-16c7-42c9-bf42-e5c6bf3e4134;A3.mortgage_basics;0.97
8c89e113-fff2-42ee-8d7c-58cf2f254aa7;A3.loan_types_fha_va;0.99
40cab03e-9f26-48e0-8c23-76ade6a052cd;A3.mortgage_basics;0.97
de5aad34-bcfc-4e97-87c4-d898332f3b83;A3.mortgage_basics;0.97
83ca443a-d53d-4f98-9b2e-a9ffafbbdefc;A3.mortgage_basics;0.99
8a4e30a7-efd3-44fe-94b4-4c75daf2aacd;A3.mortgage_basics;0.99
db8be335-2d17-4ddb-b538-2e6f9f7d97d4;A3.mortgage_basics;0.98
4d24a433-701b-474e-a450-002371525d01;A3.mortgage_basics;0.99
2700bffb-f0bc-424c-ab02-8f8111addda8;A3.mortgage_basics;0.99
d12a7582-b40f-44c7-bd08-ef8bd0acafb7;A3.amortization_interest;0.97
fbee0e13-8364-4635-81a3-3693ca0da364;A3.amortization_interest;0.97
985730ab-8451-477c-82ad-d2357de5b53e;A3.amortization_interest;0.97
9487c32b-b9e1-40c4-b45c-ea11e11a5e59;A3.amortization_interest;0.97
27d229bf-1d12-4d70-897f-734ad8bcf660;A1.encumbrances_easements_liens;0.95
65aa8091-5a82-4afa-9f2b-1dc400295d02;A3.amortization_interest;0.98
49b4f600-38cb-419f-9026-5628004cb856;A3.loan_types_fha_va;0.99
1020ce7c-f76b-47d4-894c-d7be9aab30e5;A1.general;0.45
52739bab-6d4b-4524-be85-b9bae5412891;A1.inheritance_testate_intestate;0.95
99ec45b1-a123-4418-ad42-29073354cb57;A1.encumbrances_easements_liens;0.95
86106181-e37e-4008-bc71-894d7ed41f2f;A1.encumbrances_easements_liens;0.95
e37be28a-9dea-4d7b-ae0f-d1b295a93d34;A1.fixtures_and_severance;0.97
130d3c1b-4405-49a6-97bb-3cf6e91cffdb;A1.encumbrances_easements_liens;0.95
a55de8eb-3d09-4fba-afc3-edee970fd7f9;A1.general;0.45
da5da5fc-0599-4e5d-ae24-e0d050233ff0;A1.condos_coops_pud;0.98
67f5bcb2-e6c2-4c72-9510-71bb35faca0d;A1.inheritance_testate_intestate;0.95
5a156915-4186-45f1-bbaf-92141b64d26c;A1.encumbrances_easements_liens;0.95
8bd8bfda-bfbb-4b95-9594-0141ed89473e;A4.appraisal_methods;0.99
212cd5bf-94c1-4942-8a33-47d2af17771e;A3.mortgage_basics;0.98
fe07d9ca-a954-4b97-9b24-209143131919;A1.general;0.45
5f9ba0bf-1370-4efe-a34a-89d9b24b47a9;A1.general;0.45
50076ce1-456b-4948-8987-b93cf384d826;A1.inheritance_testate_intestate;0.95
ac2b2e52-d523-40bb-a162-82241866b286;A1.inheritance_testate_intestate;0.95
83d49a74-6574-4e33-8c75-020aed2e89d0;A1.encumbrances_easements_liens;0.95
94231513-3c01-4153-8883-493ef983d457;A1.general;0.45
8cf7478d-786a-4a75-95b0-a386012d4545;A1.encumbrances_easements_liens;0.95
6ce5cdb7-7683-41c2-bb00-fc3a98855845;A1.encumbrances_easements_liens;0.96
1e6731ae-f34d-4daa-b0cd-0f19fc08cec4;A1.encumbrances_easements_liens;0.95
a2bb067a-2870-491a-b71a-35980bbc4211;A1.general;0.45
8c630149-f510-4885-98f9-3dc8e6ab14bb;A1.inheritance_testate_intestate;0.95
5447b08a-3408-4d25-9858-3f74ede8ea1e;A3.amortization_interest;0.97
fe9a4d5b-b509-4b54-8050-b7b8314d98b5;A1.inheritance_testate_intestate;0.95
02119252-45a0-48af-b01b-67c730fa780e;A1.general;0.45
a3e95191-e3c0-4f14-8cc5-00d6ea1b22cc;A1.encumbrances_easements_liens;0.95
ad14a77b-0117-4ec6-b58b-5a9f9413ed97;A1.encumbrances_easements_liens;0.95
43a1205f-c800-4367-bdb2-3f1526ba72e1;A1.estates_freehold_leasehold;0.96
a0a891ce-34b6-4f35-8155-20fea5c7ba90;A1.encumbrances_easements_liens;0.95
a17d1390-c097-4c69-938c-ab8fd56f370a;A1.general;0.45
12fef464-e1b9-45c8-913a-3c035ea954a1;A3.loan_types_fha_va;0.97
37d22117-ee76-4ae7-9468-a28d9c273509;A4.depreciation_types;0.98
500ddd34-c653-417e-9cc0-42705e2a1b74;A3.mortgage_basics;0.97
2797e7c8-bfb9-4d80-a969-b3cab361ed71;A3.general;0.45
33eee96f-8b65-4182-bd40-0b63f23c8c7b;A3.mortgage_basics;0.97
da4ce595-e48c-46be-8c39-4c9c03e3e9a4;A3.escrow_taxes_insurance;0.96
37f11995-33ed-40d7-bbd7-03b12a5aa8f8;A1.general;0.45
03652bca-43c9-4885-a44a-0dd90c0dfff2;A1.general;0.45
bef3e0f4-e84f-4813-b7f2-285eeb3562d2;A2.taxation_assessments;0.99
da44f8ad-d4ee-4be4-b089-853212d38168;A1.inheritance_testate_intestate;0.95
0669aab9-ed55-4232-ae5c-de1bdfae8f96;A1.encumbrances_easements_liens;0.95
29788161-ec9f-4ac0-845b-456744c06d0f;A1.general;0.45
8cc93d34-707e-4b01-9fb8-fa55d39f328f;A1.fixtures_and_severance;0.97
b0accc20-50ee-44ff-a37b-c662c6971913;A1.general;0.45
01a33174-1348-4241-9e7e-e1001999571c;A1.general;0.45
ee213498-d2b0-48d8-9ebf-455c8a3975c8;A1.encumbrances_easements_liens;0.95
c69be713-98ff-4012-a946-3453ad1147ca;A1.encumbrances_easements_liens;0.95
6e328ad8-58b9-4afd-9da7-c26109b097c9;A3.general;0.45
a1456c8b-5117-426a-8e3a-a87907d9a802;A3.loan_types_fha_va;0.99
6c0b55db-57f5-4bd8-837a-3c0a8701f46e;A3.loan_types_fha_va;0.99
0affde63-9520-49a0-93fd-0ab469405b7f;B3.agent_duties_loyalty_confidentiality;0.97
c9992cf5-d31f-4476-94f8-119ca29aa2c8;A1.general;0.45
4ac1952d-a7c2-42c2-8a74-ee9af620aff0;A1.general;0.45
e590bf42-0881-445b-9419-c484c9bea207;A1.general;0.45
8a417754-dbe0-480b-b678-da0ff4b13635;A1.general;0.45
fc9b7ef1-9515-445f-bd94-07948f976ba1;A1.encumbrances_easements_liens;0.96
55808c43-011c-4fef-9e39-d7dc2249902c;A1.general;0.45
3ca2af63-3e17-47a3-8a17-9ae0ad3af067;A1.encumbrances_easements_liens;0.97
9cda8407-e8d0-4aef-9eed-51747fc8afc5;A1.general;0.45
a6eabbe8-3c43-4801-bcec-7bcf5bfd208b;A1.forms_of_ownership_jt_tic_tbe;0.97
269623cd-a38f-4d41-8f82-394b24748faf;A1.encumbrances_easements_liens;0.95
1b146045-e9b0-4e0c-93cc-153d4345d467;A1.general;0.45
b43fa3fa-0db2-4979-8c2b-9888a6277f4c;A1.general;0.45
32023854-0801-4964-8222-8fbb9a0e1444;A1.general;0.45
5399d4ed-fcaa-47a7-9a2b-ab10bc4d199e;A1.general;0.45
846d38e2-215e-408c-ad1b-2c745239f100;A3.loan_types_fha_va;0.99
04202a89-e4a2-44f9-b89f-93e542ba606d;A1.general;0.45
be1221d8-d529-4cf6-97a9-505dfeb64ce8;A1.general;0.45
be80b4fa-64a7-419e-98be-19c6a2ed95ae;A1.condos_coops_pud;0.97
d62e8c8d-b7db-4f24-bb94-2a75a6d42d31;A1.general;0.45
b235dbb2-4d04-4d95-81ae-26e2edf334c2;A1.general;0.45
03a1b6a4-3bea-4c1c-932c-7852a81e35eb;A1.encumbrances_easements_liens;0.97
5e79904f-58de-4cc8-be03-8bbfca0fbd17;A1.fixtures_and_severance;0.99
5b4a7afa-3696-4190-a347-3e69270a620b;A1.encumbrances_easements_liens;0.96
90696b86-447c-40cf-bbc3-b39ccd7cdf83;A1.water_rights;0.96
041e3f7e-a29b-4d92-8d36-a5859d0d8ad8;A1.forms_of_ownership_jt_tic_tbe;0.97
c354617a-5794-418e-9a00-38cde30003cd;A1.water_rights;0.99
10aafb1e-9d41-43d7-9546-63e63ef000a4;A1.general;0.45
5e2240c9-6396-40e7-9e2e-bb38105f5beb;A1.encumbrances_easements_liens;0.96
f1d804ce-4dbe-426e-9fa4-45617bb2442e;A1.general;0.45
ee0a6879-0d4c-45c2-87cb-1666f67220de;A1.general;0.45
5089ebc7-244f-4b75-8ffd-1b6d2bc482c6;A1.fixtures_and_severance;0.99
9c72f4bb-48ea-439d-be7f-9f864baf75b6;A1.fixtures_and_severance;0.99
effc4912-ba1e-46a5-8480-4d0824657082;A1.fixtures_and_severance;0.97
48bd06b5-5358-41e7-a9ce-1de81ff099ca;A1.legal_descriptions;0.99
552e8094-846e-43c3-9dc3-610117a58f33;B3.agency_types_special_general;0.97
69a62760-0661-4ac6-b70e-7867923712c3;A1.general;0.45
c5a05904-757d-4525-90d4-f4a18fcba4fe;A1.fixtures_and_severance;0.99
01ecc208-7270-4219-814a-5443339747c9;A3.mortgage_basics;0.97
478acf9f-efe0-4f96-8e86-27b7e1e75d92;A1.fixtures_and_severance;0.99
7d825ccc-30f4-4748-a03b-b0d1739e919c;A1.fixtures_and_severance;0.99
c7dccd3a-a687-4be3-b333-f27233fa60f9;A1.real_vs_personal_property;0.96
a3cf2de6-f52d-4ec0-8f77-ddd76117ab98;A1.estates_freehold_leasehold;0.99
aa729132-1112-463e-874e-fe8bab734534;A1.estates_freehold_leasehold;0.99
e72b9720-b199-438a-b424-afb12419758e;A1.estates_freehold_leasehold;0.98
21cba76f-e0fe-437a-bb16-ee331b7526a3;A1.estates_freehold_leasehold;0.97
616c4e55-9b92-4127-aa66-08823eea8b9b;A1.legal_descriptions;0.98
bbc0d9ec-4798-400e-88a3-f3e08cc50fc1;A1.forms_of_ownership_jt_tic_tbe;0.97
209b3a22-9f91-463a-988d-51d80c29c409;A1.general;0.45
657ae256-05f6-4a62-abe6-35eede5d8162;A1.forms_of_ownership_jt_tic_tbe;0.97
753c7ca0-f136-41de-a295-0c05f3ba721e;A3.amortization_interest;0.97
5df81172-e5a7-4d89-b66b-eb258fc3bbc9;A1.condos_coops_pud;0.98
9fb4e08d-ff0f-48cd-8999-8c75ac8aa025;A1.forms_of_ownership_jt_tic_tbe;0.96
109c7951-f82c-4a1d-ab04-43076e7e433c;A1.inheritance_testate_intestate;0.97
845242f6-e23e-4e0a-b866-c29a1bd7f1cd;A1.water_rights;0.99
7e3ff033-d664-482d-961b-c964c038f212;A1.general;0.45
4ac36406-0b03-4a4c-880b-b6dc3d6fa44e;A1.general;0.45
9d12ef22-a731-4a0a-9b2f-1a2634c569ed;A1.general;0.45
37cf2e34-c16c-400a-abf9-45d6ed5623dd;A1.general;0.45
9727d70f-f0cb-4551-a1ab-d83b10522761;A1.legal_descriptions;0.96
5f81c850-602f-48cb-b18b-04adec05e6cb;A4.appraisal_methods;0.91
3e1d87bd-18a3-4e0e-aefb-e1a6de36b309;A3.investment_principles;0.95
6b2ef250-6e2c-4222-a961-cfdc9ae14bab;A3.investment_principles;0.98
d8aa9c49-9f41-45c6-bf1d-bd788434f1ee;A1.condos_coops_pud;0.98
7922dcfc-abd1-4eaa-a72c-a4e464e279ae;A2.public_vs_private_controls;0.84
a8880af4-fa36-4bb9-97e5-4048402604b2;A3.mortgage_basics;0.97
1437726a-6231-41a1-8d0a-2805595cac13;A3.investment_principles;0.95
f0c24788-103a-4ec9-85d7-59159babb420;A3.escrow_taxes_insurance;0.96
3a54999e-ba24-42e5-9b04-e442f46df15c;A3.investment_principles;0.95
1f08c1d7-b5d3-4adf-a3cb-c88f0796b1f7;A3.investment_principles;0.96
cd742a26-5e97-4cbe-9703-f227d32333eb;A3.amortization_interest;0.99
8b7e7bec-7a7f-4f82-beb4-06a2cd2f854d;A3.mortgage_basics;0.97
28161396-226a-4369-970f-6541bf9aea3a;A3.investment_principles;0.95
f86df51c-14cf-4459-a6dc-80db438e719e;B6.commingling_trust_accounts;0.99
7869754f-0ee3-4f32-8bb5-a2962d4324e2;B6.commingling_trust_accounts;0.99
0b829ef4-f027-4bab-9b80-8a0434e6b02d;A1.encumbrances_easements_liens;0.96
fa9f648d-a5fb-4178-b6dc-d6daeeec8903;A1.general;0.45
be004c94-9e0c-451b-b629-3f290c2f3a47;A1.real_vs_personal_property;0.95
46aa7adf-0dcd-4a4f-bff0-b838382cac94;A1.real_vs_personal_property;0.95
4492ee20-bfb1-48bb-ac48-b24114810b16;A1.real_vs_personal_property;0.95
f821b240-6179-4b08-aa1b-64e2c73f597a;A1.encumbrances_easements_liens;0.96
3d8f05e3-3c1e-4253-86fb-d3871b543a12;A1.fixtures_and_severance;0.97
c56bfb2d-4584-4519-be77-56586d7b4ebb;A1.general;0.45
f489676e-d99d-4158-a2e2-beb2a1ff77e4;A1.general;0.45
078b82ac-8c33-4e8b-852d-fd916905890a;A1.legal_descriptions;0.96
16a29f21-20f0-408a-997c-1ca9d09fcbf6;A1.encumbrances_easements_liens;0.95
656fc340-fca4-4ad0-9c5d-6f82c6469ec6;A3.mortgage_basics;0.97
df5a8c6e-01ad-483d-bb7b-ee5d9ed2b63b;A3.amortization_interest;0.97
82fafee3-2f2f-4489-ae94-5147689341d9;A1.general;0.45
861739a8-e88e-48c3-b186-2fb3e94a971c;A2.general;0.45
df797b34-5db3-471f-9e1a-19815ea50c4f;A3.amortization_interest;0.98
aef7243e-6e49-4536-b246-43d4d6a6a121;A1.fixtures_and_severance;0.97
75a9c9bc-9d4f-445f-bfea-6771bfa53eaf;A1.real_vs_personal_property;0.96
8cf15340-ae28-4447-b920-65d38a71a442;A1.general;0.45
3cbf68d4-4502-426d-b8cd-5abe3c9e2968;A1.general;0.45
5ea70e0a-30e0-4865-a174-88d630d264ee;A1.estates_freehold_leasehold;0.96
7fef10b5-2944-4a10-9848-7be68b13d58b;A1.real_vs_personal_property;0.95
a260d95f-882a-4885-8695-9026a81245a3;A1.encumbrances_easements_liens;0.96
658e4fde-ff70-4fd4-aa35-aefd2061ac2b;A1.general;0.45
b77a79f8-1636-4311-9dd0-ede62e5c3c26;A1.general;0.45
955b3dad-93fc-4f3f-94c4-9286c1b524dd;A1.encumbrances_easements_liens;0.95
08a00571-fe76-4949-929f-5e6ccff7dfbb;A1.inheritance_testate_intestate;0.96
d0731907-4ad4-4862-84d9-eb40b1a71eb0;A3.investment_principles;0.99
ac208dc0-a5a7-4981-a42b-9305d617d400;A1.real_vs_personal_property;0.95
bc792d78-eebd-44a7-8a3a-f454bf187d38;A1.encumbrances_easements_liens;0.95
f6a873a9-7886-4cab-8016-8b4b4fa6129f;A1.fixtures_and_severance;0.97
c7273b6b-94ff-4c7f-bdd9-1f656e78aafd;A1.general;0.45
024b70a1-049e-44c9-9a9f-4cc11f8a4279;A1.water_rights;0.99
298548a7-9eff-4fb0-809e-5f0789c0a01d;A1.real_vs_personal_property;0.95
cbcfeb85-448d-4769-a15a-999738958bcb;A1.inheritance_testate_intestate;0.95
fb798955-dca5-4ed5-a08b-bbf542d01bc6;A1.real_vs_personal_property;0.95
080e97b8-a503-4ca8-bcc4-5c750c6b821a;A1.real_vs_personal_property;0.95
57be35b3-7194-4f4f-a2eb-2714ece0e5c5;A1.real_vs_personal_property;0.95
caf913c2-3acf-46be-b52c-2bc87dbca4b6;A1.real_vs_personal_property;0.95
b2cec6a2-df4f-41f5-8d6d-68f33a0ba9f7;A1.inheritance_testate_intestate;0.95
2c73837d-74d5-473a-b8eb-d71041422879;A3.general;0.45
4f1c5d4a-feed-40c5-b8fa-a04aed147afc;A4.appraisal_methods;0.98
a5629193-822e-4f42-8a56-f5cce72d69fa;A3.amortization_interest;0.97
43540535-7454-4b21-9fca-1f309fbcb414;A3.investment_principles;0.95
8dadc494-cc2c-4f0f-9b7b-2a83fe7fcb1c;A1.general;0.45
d3db64ce-5b88-4275-b16b-4ec187fd7ec2;A1.encumbrances_easements_liens;0.95
b996fd86-9e61-4d13-8ec9-809803cbb950;A1.general;0.45
0342bd3d-6651-480f-8455-7e5dcb516da2;A1.real_vs_personal_property;0.95
c78490ce-f845-44db-b791-672d7c2e9005;A1.inheritance_testate_intestate;0.95
3bf43ee5-768e-4976-a8a2-d628b5e3e839;A1.real_vs_personal_property;0.95
ad6181cc-b8c4-42f2-a5f2-8b61824a4b01;A1.legal_descriptions;0.96
65e42f73-7f46-44de-b36f-8371d8c15539;A1.legal_descriptions;0.96
13cd5175-d424-448f-90e4-cbeb9e62727f;A3.investment_principles;0.95
2d28ff4e-5a50-45a4-874f-64502f7297eb;A3.general;0.45
dd53bd07-bd7d-472f-b324-4b7502de11f0;A3.general;0.45
d4029418-b844-4eac-95cc-afd037cf3e9e;A4.depreciation_types;0.99
f0a40e89-5a17-4cbd-a24c-0ac2985e0004;A3.appraisal_basics;0.95
7d0fbcd8-f054-4a0f-9a51-bd1db8d5b9dd;A3.investment_principles;0.97
29cd0d76-9358-4ed8-be8b-e1edca136f78;A3.investment_principles;0.95
7a6c2f7d-815c-44c2-b03c-7116477fe487;A3.mortgage_basics;0.97
09d3f393-a65e-447e-907f-5491ab4908fb;A3.investment_principles;0.95
16d5f727-811f-476f-97df-03985d91023c;A3.amortization_interest;0.97
c9105605-72a2-47b6-b11c-f008b93cee50;A4.depreciation_types;0.99
3b5dbc4a-f9f2-4612-a6e6-3d62e9ee2479;A3.mortgage_basics;0.97
ca6309a7-3319-406e-8283-4e506dc3d0aa;A3.three_approaches_value;0.96
20f2e6c8-d625-4369-8644-a68f45a8a7b3;A3.three_approaches_value;0.96
67f9962c-5bc3-4e13-9732-492f59b2df2d;A3.three_approaches_value;0.96
63aaf96f-d395-4f37-8b0c-c2267401ccd6;A3.amortization_interest;0.97
c0ec2b4d-51e0-482a-924b-14d46e8217db;A1.forms_of_ownership_jt_tic_tbe;0.98
560126e4-1044-4ed6-a3f6-fada82a58df2;A3.mortgage_basics;0.97
660c7ea5-a784-45c1-8cd6-d1c414a7a50e;A3.amortization_interest;0.98
7231ffb1-4bae-4c0b-8e3c-a82f43ea6a2a;A3.amortization_interest;0.97
dc31a8aa-9325-4c5a-80cb-9cadcea1630b;A3.amortization_interest;0.97
f23632d3-5e20-4e38-8ca3-9f9ae85d928f;A3.amortization_interest;0.98
0cf52428-fef5-41b8-a8d7-4545ac366730;A3.mortgage_basics;0.97
a9d807e4-2729-4b3d-8afb-88c0a14e0822;A3.amortization_interest;0.97
59275b75-ce94-4b07-b951-d497bfd03b83;A3.mortgage_basics;0.97
8269ded3-1b2c-4d54-a869-a316db35636c;A3.amortization_interest;0.97
60afb107-27db-4073-879f-f53323872806;A3.appraisal_basics;0.95
67c18f08-9946-4c2d-b8a7-8b0f2abe1014;A3.mortgage_basics;0.97
3be52647-ae0e-481b-a378-9ea31065d2b5;A3.investment_principles;0.95
418e5826-3872-4775-bf42-fd6f3286c638;A3.amortization_interest;0.97
ed52ed51-7a7b-40b0-a5ec-73c1c387d425;A3.mortgage_basics;0.97
5e0387ba-3e03-4534-a7ab-da607229540b;A3.investment_principles;0.96
03bb3932-7f95-400a-a51d-bc5f7f5597ae;A3.mortgage_basics;0.97
d9e3ed44-0dbf-4b57-a3f9-24198193f9ef;A3.amortization_interest;0.97
ee141dec-e02b-4cf9-8a48-bd69b86f5d0b;A3.three_approaches_value;0.96
ec31e490-8ef0-46e1-8146-15c84f946012;A3.mortgage_basics;0.97
f69e8c2c-c23c-484e-b4c4-f3d92d2458d1;A3.amortization_interest;0.97
33fcb92c-8163-49e5-941d-420e94b05080;A3.amortization_interest;0.97
d1601cec-972e-465b-a4d5-30f780112619;A3.amortization_interest;0.97
83574db4-bdb6-40c3-ac6b-8bc406e6b6f3;A3.amortization_interest;0.98
9acde546-e8a6-42ca-abcb-0b74716e1aff;A3.mortgage_basics;0.97
8d684d4b-661b-4b5a-900d-0b47b96dd1df;A3.amortization_interest;0.97
5884d8db-c7a8-484b-8381-435126190165;A3.loan_types_fha_va;0.97
5bcfccfb-76fa-4d64-9070-6b82f15cccd0;A3.appraisal_basics;0.95
ef3932cc-d2df-4edd-b3b8-5b4a5a83c7c8;A1.legal_descriptions;0.96
7ea95805-addd-4812-a6e9-9e0232e0f51f;A3.loan_types_fha_va;0.98
6194d1b6-0d13-4b27-97e1-a4a2e5518b67;A6.closing_settlement_statement;0.98
3b7226a4-f3da-4c5f-9114-0251481bc67c;A6.proration_taxes_insurance;0.98
64ae4718-24c0-47cf-9ccb-257614acd3b9;A6.lead_paint_environmental;0.97
2c867679-9368-4e38-adc7-55a62fa6db12;A6.proration_taxes_insurance;0.97
3ec3bb94-75ed-4321-9720-644d65b51c16;A6.proration_taxes_insurance;0.98
8d615af3-8814-4e06-8ef5-7f7880ff4bc6;A6.proration_taxes_insurance;0.97
a508985e-dbb5-4824-b6a8-79e5076b1059;A6.proration_taxes_insurance;0.99
96da8ec4-3204-44b6-83cc-daea90b717d3;A6.proration_taxes_insurance;0.98
aed1252f-e977-4a04-96c5-c775a06aa767;A6.proration_taxes_insurance;0.99
c479c659-164c-4765-9436-87babcb98638;A6.proration_taxes_insurance;0.99
9b370b12-cb15-43f7-81ea-2c02b63426be;A6.proration_taxes_insurance;0.97
83f180b5-12dd-4328-bad5-840366347bcc;A1.legal_descriptions;0.97
80ce9d1f-3280-4052-997f-8c70ab081fde;A3.general;0.45
b46f7b09-f61a-4f82-89aa-79b19d21ad06;A6.proration_taxes_insurance;0.97
5fbef2f8-1bc7-4788-87c5-6ebe1b6a30bd;A6.proration_taxes_insurance;0.97
5bb00efb-3a5c-4cc0-8336-86e63aaf0d6e;A6.proration_taxes_insurance;0.97
ea9d3681-fb85-40bf-8c75-6cc224fb20ea;A6.proration_taxes_insurance;0.97
01bdc296-4f53-46ab-a832-3ee1e3b1b21f;A6.closing_settlement_statement;0.99
b6fd5cae-4dc3-42b4-99d5-f30eee55caf4;A6.closing_settlement_statement;0.96
b71241f3-0da0-4367-8be4-d4dc2524bc44;A6.proration_taxes_insurance;0.97
2fcf811d-c351-4f60-8998-0d27e1de5404;A6.closing_settlement_statement;0.99
ec154928-1667-4557-bcf8-1c0cc566ea5a;A6.lead_paint_environmental;0.97
f31bdeb7-51dc-4504-9687-a3281342a34c;A6.closing_settlement_statement;0.99
9a7f96bb-e74a-48d4-b20d-ceb958dedbfc;A1.water_rights;0.99
dfed3b9b-1403-499e-bf49-0262d625c409;A1.legal_descriptions;0.99
ab099007-fe07-421f-89ee-9302ba4585d1;A6.respa_disclosures;0.97
dae029ec-88de-4623-af49-7541f88ec704;A1.general;0.45
e8467ca2-67a9-496f-a933-3b8514d75957;A1.inheritance_testate_intestate;0.95
c8da582c-0345-4d4d-b41c-f34031b4013c;A1.encumbrances_easements_liens;0.95
e6a26da2-8f38-467d-a657-060111e8fa1c;A1.general;0.45
cc846b99-e57a-42fe-992c-2a70776f1498;A1.general;0.45
f4e101b7-64de-45aa-a4ba-ad83198c0680;A6.respa_disclosures;0.97
a23aa4cc-fc8f-4e03-a556-688c38179c45;A6.general;0.45
e7cfeba5-a0fa-403b-9203-aa0d4e1a33ca;A1.forms_of_ownership_jt_tic_tbe;0.99
b06162bb-6d0b-4b81-b6e2-86f83c87312e;A1.encumbrances_easements_liens;0.95
127151f1-80cd-4e8c-9f29-4167468c0567;A6.respa_disclosures;0.99
fcb87b05-9f0e-4e46-8e55-6f59f437303c;A1.general;0.45
07d8e940-9c5d-4f76-b499-df91c41f35c7;A6.lead_paint_environmental;0.97
c398708b-352f-477b-8d89-f5b09b934649;A1.encumbrances_easements_liens;0.96
9cc4902d-992c-4b2d-94f0-c49f3a76b119;A6.proration_taxes_insurance;0.98
e2d78029-8a8a-4ae6-9376-260808a00eeb;A6.respa_disclosures;0.98
2ff2e25b-4466-43a6-8a59-75d6ae39a761;A2.general;0.45
94d405cb-349b-4f64-bf9c-59664f91cbff;A6.respa_disclosures;0.98
281a5f53-630c-42ec-9ece-1fe98edbae4f;A1.general;0.45
10e87cc8-42eb-45ec-9bc8-ee6075f04a11;A6.lead_paint_environmental;0.97
5f673c2b-4945-4b6b-89b4-18904c75c950;A6.respa_disclosures;0.99
1eff0367-9a81-4ce0-a346-fd02e3b66bfb;A6.proration_taxes_insurance;0.98
f71f67ed-54a4-48d4-9986-383a133db17f;A6.proration_taxes_insurance;0.99
29604f73-2c16-42d2-b3ba-c652347a0f85;A6.closing_settlement_statement;0.99
a43b818e-6245-40f3-a623-31c41de4b1c1;A6.proration_taxes_insurance;0.98
c55a99df-df5f-4b87-9815-0c6191193007;A6.proration_taxes_insurance;0.97
4b6c51e1-c3e6-4226-8c60-37e3c9798676;A6.closing_settlement_statement;0.99
95cbe5a8-2513-4831-8649-088f0be8448e;A6.closing_settlement_statement;0.99
6178b5fb-ca02-46d4-a214-60c3532eace8;A6.proration_taxes_insurance;0.99
fc02ee83-63cc-4059-b627-5875a3811652;A6.proration_taxes_insurance;0.99
5dbe39b2-4a72-4681-8ab5-991504248a20;A6.proration_taxes_insurance;0.97
d3b2d77c-4b5c-45b6-aee9-ab4148a6262a;A6.proration_taxes_insurance;0.99
1165c8da-5cc1-4a35-8026-bc4f84a92fd6;A6.proration_taxes_insurance;0.97
58233e97-8ce9-44a7-a717-a4b232aef374;A6.proration_taxes_insurance;0.97
399ac3a6-c2cf-4693-9fa5-0d663b23fcee;A6.closing_settlement_statement;0.99
a2edfdd5-30fe-42e1-8c72-e8e3f0a2e771;A6.proration_taxes_insurance;0.97
d2ebd1a3-0000-423e-b8a2-81dc3d485d92;A6.proration_taxes_insurance;0.99
2a6ae7a5-f16e-46cd-abe6-9fd0eb93ea7b;A6.proration_taxes_insurance;0.97
0af35b74-bfd2-4085-bf59-c9d7321384c7;A6.respa_disclosures;0.97
f8b6d55d-e036-468f-aa31-d603b94b9833;A6.respa_disclosures;0.98
04d22f93-623b-4311-a4d3-6ef0f9acd2fd;A6.proration_taxes_insurance;0.97
88bc8f4a-f168-4ebb-9c84-ef99d4326acc;A6.proration_taxes_insurance;0.97
a8599bfd-2c64-4ef4-bb91-769dd47c6004;A6.proration_taxes_insurance;0.97
63b452e8-9bb1-45aa-98aa-44ed05f85c19;A6.general;0.45
baf77a52-07c3-4ecf-91f9-40b94e243aa4;A6.closing_settlement_statement;0.98
ff064ebf-a0ac-4c4d-add8-34c3dbb02f0d;A6.respa_disclosures;0.99
e1a42b1c-47ee-44ef-894d-1036d9e35882;A6.proration_taxes_insurance;0.97
6deaa692-a4b9-4426-a946-20113b00105d;A6.proration_taxes_insurance;0.97
70aa38e4-d03b-49ae-9e0a-f2be38fbb8b3;A6.closing_settlement_statement;0.98
0a6d8106-a840-4144-9777-58b7fbeb7bd6;A1.encumbrances_easements_liens;0.96
69d6b91b-7968-496e-b07a-9d41f67ba9b0;A6.closing_settlement_statement;0.97
4d407ff5-5a3c-4c6d-995a-2bed854ae832;A6.closing_settlement_statement;0.99
36fe1945-90bd-430a-9e3a-212cc7730084;A6.proration_taxes_insurance;0.97
c0ce4104-4efd-4bc5-a716-304edadd4d53;A6.proration_taxes_insurance;0.98
f14bc3d2-392d-4764-919a-50e3933da1f1;A6.proration_taxes_insurance;0.99
eacce788-56df-41ad-8d96-5cb25f4fc5d9;A6.proration_taxes_insurance;0.98
8e70ea32-9839-4ea5-bde2-a519328deabc;A6.general;0.45
4f9555d7-ba7c-4ac8-8b50-2cc53997a59d;A6.proration_taxes_insurance;0.98
258fbed1-9ded-454c-b312-2b16d059a110;A6.closing_settlement_statement;0.99
36f5cc09-494c-450c-8a53-3a11842edf98;A6.closing_settlement_statement;0.99
84a6d129-060c-499d-a52a-9652fec6467f;A6.proration_taxes_insurance;0.97
8bf81929-f9b4-44e5-8ea8-dcc08c73f281;A6.proration_taxes_insurance;0.97
2107d11a-0d63-4d3c-931e-7ed0730ecaa3;A6.proration_taxes_insurance;0.98
